// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\8c64c5a0-b3e1-4e4b-8466-06447e54d35c
// command took 2.19s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\8c64c5a0-b3e1-4e4b-8466-06447e54d35c
// command took 5.13s and exited with 0
// ***** Done, took 00:00:07 (7.55 sec)   *****
// Found 5 benchmarks:
//   Benchmarker.MultiplyAvx: Core(Runtime=Core)
//   Benchmarker.MultiplyFma: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicSingle: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicGroup4: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicGroup8: Core(Runtime=Core)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: Benchmarker.MultiplyAvx: Core(Runtime=Core)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "8c64c5a0-b3e1-4e4b-8466-06447e54d35c.dll" --benchmarkName "Benchmarker.Benchmarker.MultiplyAvx" --job "Core" --benchmarkId 0 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\8c64c5a0-b3e1-4e4b-8466-06447e54d35c\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

WorkloadResult  28: 1024 op, 893571300.00 ns, 872.6282 us/op
GC:  0 0 0 0 1024

// AfterAll

Mean = 864.4956 us, StdErr = 4.5269 us (0.52%); N = 28, StdDev = 23.9542 us
Min = 832.4435 us, Q1 = 849.3554 us, Median = 859.8128 us, Q3 = 884.4053 us, Max = 935.9355 us
IQR = 35.0499 us, LowerFence = 796.7806 us, UpperFence = 936.9802 us
ConfidenceInterval = [847.7932 us; 881.1981 us] (CI 99.9%), Margin = 16.7025 us (1.93% of Mean)
Skewness = 0.82, Kurtosis = 3.65, MValue = 2

// **************************
// Benchmark: Benchmarker.MultiplyClassicGroup8: Core(Runtime=Core)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "8c64c5a0-b3e1-4e4b-8466-06447e54d35c.dll" --benchmarkName "Benchmarker.Benchmarker.MultiplyClassicGroup8" --job "Core" --benchmarkId 4 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\8c64c5a0-b3e1-4e4b-8466-06447e54d35c\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 328600.00 ns, 328.6000 us/op
WorkloadJitting  1: 1 op, 7383800.00 ns, 7.3838 ms/op

OverheadJitting  2: 16 op, 560400.00 ns, 35.0250 us/op
WorkloadJitting  2: 16 op, 13190200.00 ns, 824.3875 us/op

WorkloadPilot    1: 16 op, 12442300.00 ns, 777.6437 us/op
WorkloadPilot    2: 32 op, 24484500.00 ns, 765.1406 us/op
WorkloadPilot    3: 64 op, 58949000.00 ns, 921.0781 us/op
WorkloadPilot    4: 128 op, 104987300.00 ns, 820.2133 us/op
WorkloadPilot    5: 256 op, 212362200.00 ns, 829.5398 us/op
WorkloadPilot    6: 512 op, 417730100.00 ns, 815.8791 us/op
WorkloadPilot    7: 1024 op, 867677700.00 ns, 847.3415 us/op

OverheadWarmup   1: 1024 op, 6100.00 ns, 5.9570 ns/op
OverheadWarmup   2: 1024 op, 2700.00 ns, 2.6367 ns/op
OverheadWarmup   3: 1024 op, 2700.00 ns, 2.6367 ns/op
OverheadWarmup   4: 1024 op, 2600.00 ns, 2.5391 ns/op
OverheadWarmup   5: 1024 op, 7600.00 ns, 7.4219 ns/op
OverheadWarmup   6: 1024 op, 3300.00 ns, 3.2227 ns/op

OverheadActual   1: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual   2: 1024 op, 2800.00 ns, 2.7344 ns/op
OverheadActual   3: 1024 op, 3000.00 ns, 2.9297 ns/op
OverheadActual   4: 1024 op, 2200.00 ns, 2.1484 ns/op
OverheadActual   5: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual   6: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual   7: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual   8: 1024 op, 15300.00 ns, 14.9414 ns/op
OverheadActual   9: 1024 op, 5000.00 ns, 4.8828 ns/op
OverheadActual  10: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  11: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  12: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  13: 1024 op, 3000.00 ns, 2.9297 ns/op
OverheadActual  14: 1024 op, 2200.00 ns, 2.1484 ns/op
OverheadActual  15: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  16: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  17: 1024 op, 2000.00 ns, 1.9531 ns/op
OverheadActual  18: 1024 op, 2300.00 ns, 2.2461 ns/op
OverheadActual  19: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  20: 1024 op, 2200.00 ns, 2.1484 ns/op

WorkloadWarmup   1: 1024 op, 892524000.00 ns, 871.6055 us/op
WorkloadWarmup   2: 1024 op, 848060900.00 ns, 828.1845 us/op
WorkloadWarmup   3: 1024 op, 822005200.00 ns, 802.7395 us/op
WorkloadWarmup   4: 1024 op, 862794200.00 ns, 842.5725 us/op
WorkloadWarmup   5: 1024 op, 829796100.00 ns, 810.3478 us/op
WorkloadWarmup   6: 1024 op, 815740100.00 ns, 796.6212 us/op
WorkloadWarmup   7: 1024 op, 827361500.00 ns, 807.9702 us/op
WorkloadWarmup   8: 1024 op, 810924600.00 ns, 791.9186 us/op

// BeforeActualRun
WorkloadActual   1: 1024 op, 825158500.00 ns, 805.8188 us/op
WorkloadActual   2: 1024 op, 834895400.00 ns, 815.3275 us/op
WorkloadActual   3: 1024 op, 831982000.00 ns, 812.4824 us/op
WorkloadActual   4: 1024 op, 829484200.00 ns, 810.0432 us/op
WorkloadActual   5: 1024 op, 834978900.00 ns, 815.4091 us/op
WorkloadActual   6: 1024 op, 828311200.00 ns, 808.8977 us/op
WorkloadActual   7: 1024 op, 818485500.00 ns, 799.3022 us/op
WorkloadActual   8: 1024 op, 832036600.00 ns, 812.5357 us/op
WorkloadActual   9: 1024 op, 871663500.00 ns, 851.2339 us/op
WorkloadActual  10: 1024 op, 819961900.00 ns, 800.7440 us/op
WorkloadActual  11: 1024 op, 835761500.00 ns, 816.1733 us/op
WorkloadActual  12: 1024 op, 898306400.00 ns, 877.2523 us/op
WorkloadActual  13: 1024 op, 847233000.00 ns, 827.3760 us/op
WorkloadActual  14: 1024 op, 825946900.00 ns, 806.5888 us/op
WorkloadActual  15: 1024 op, 880213200.00 ns, 859.5832 us/op

// AfterActualRun
WorkloadResult   1: 1024 op, 825156400.00 ns, 805.8168 us/op
WorkloadResult   2: 1024 op, 834893300.00 ns, 815.3255 us/op
WorkloadResult   3: 1024 op, 831979900.00 ns, 812.4804 us/op
WorkloadResult   4: 1024 op, 829482100.00 ns, 810.0411 us/op
WorkloadResult   5: 1024 op, 834976800.00 ns, 815.4070 us/op
WorkloadResult   6: 1024 op, 828309100.00 ns, 808.8956 us/op
WorkloadResult   7: 1024 op, 818483400.00 ns, 799.3002 us/op
WorkloadResult   8: 1024 op, 832034500.00 ns, 812.5337 us/op
WorkloadResult   9: 1024 op, 871661400.00 ns, 851.2318 us/op
WorkloadResult  10: 1024 op, 819959800.00 ns, 800.7420 us/op
WorkloadResult  11: 1024 op, 835759400.00 ns, 816.1713 us/op
WorkloadResult  12: 1024 op, 847230900.00 ns, 827.3739 us/op
WorkloadResult  13: 1024 op, 825944800.00 ns, 806.5867 us/op
GC:  0 0 0 0 1024

// AfterAll

Mean = 813.9928 us, StdErr = 3.6981 us (0.45%); N = 13, StdDev = 13.3338 us
Min = 799.3002 us, Q1 = 806.2018 us, Median = 812.4804 us, Q3 = 815.7892 us, Max = 851.2318 us
IQR = 9.5874 us, LowerFence = 791.8207 us, UpperFence = 830.1703 us
ConfidenceInterval = [798.0250 us; 829.9606 us] (CI 99.9%), Margin = 15.9678 us (1.96% of Mean)
Skewness = 1.54, Kurtosis = 4.97, MValue = 2

Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\Benchmarker.Benchmarker-report.csv
  BenchmarkDotNet.Artifacts\results\Benchmarker.Benchmarker-report-github.md
  BenchmarkDotNet.Artifacts\results\Benchmarker.Benchmarker-report.html

// * Detailed results *
Benchmarker.MultiplyAvx: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 457.9414 us, StdErr = 2.6924 us (0.59%); N = 98, StdDev = 26.6538 us
Min = 397.0492 us, Q1 = 437.7161 us, Median = 456.6455 us, Q3 = 476.0956 us, Max = 520.1756 us
IQR = 38.3795 us, LowerFence = 380.1469 us, UpperFence = 533.6648 us
ConfidenceInterval = [448.8042 us; 467.0786 us] (CI 99.9%), Margin = 9.1372 us (2.00% of Mean)
Skewness = 0.3, Kurtosis = 2.45, MValue = 2
-------------------- Histogram --------------------
[391.991 us ; 406.291 us) | @
[406.291 us ; 416.485 us) | @@
[416.485 us ; 427.958 us) | @@@@@@@@@
[427.958 us ; 439.243 us) | @@@@@@@@@@@@@@
[439.243 us ; 449.360 us) | @@@@@@@@@@@@@@@@@
[449.360 us ; 467.317 us) | @@@@@@@@@@@@@@@@@@@@@@@
[467.317 us ; 485.162 us) | @@@@@@@@@@@@@@@@
[485.162 us ; 502.359 us) | @@@@@@@@@@
[502.359 us ; 525.234 us) | @@@@@@
---------------------------------------------------

Benchmarker.MultiplyFma: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 407.9851 us, StdErr = 2.3873 us (0.59%); N = 90, StdDev = 22.6482 us
Min = 374.6963 us, Q1 = 392.2536 us, Median = 402.6471 us, Q3 = 415.4152 us, Max = 465.5568 us
IQR = 23.1616 us, LowerFence = 357.5113 us, UpperFence = 450.1575 us
ConfidenceInterval = [399.8605 us; 416.1097 us] (CI 99.9%), Margin = 8.1246 us (1.99% of Mean)
Skewness = 1.02, Kurtosis = 3.25, MValue = 2
-------------------- Histogram --------------------
[370.274 us ; 379.580 us) | @@@
[379.580 us ; 387.868 us) | @@@@@@@@@@
[387.868 us ; 396.713 us) | @@@@@@@@@@@@@@@@@@@@@
[396.713 us ; 406.849 us) | @@@@@@@@@@@@@@@@@@@@@
[406.849 us ; 416.081 us) | @@@@@@@@@@@@@
[416.081 us ; 430.590 us) | @@@@@@@@
[430.590 us ; 439.988 us) | @@@@
[439.988 us ; 451.617 us) | @@
[451.617 us ; 469.979 us) | @@@@@@@@
---------------------------------------------------

Benchmarker.MultiplyClassicSingle: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 1.3925 ms, StdErr = 0.0025 ms (0.18%); N = 15, StdDev = 0.0097 ms
Min = 1.3777 ms, Q1 = 1.3846 ms, Median = 1.3908 ms, Q3 = 1.4036 ms, Max = 1.4075 ms
IQR = 0.0189 ms, LowerFence = 1.3562 ms, UpperFence = 1.4320 ms
ConfidenceInterval = [1.3821 ms; 1.4029 ms] (CI 99.9%), Margin = 0.0104 ms (0.75% of Mean)
Skewness = 0.02, Kurtosis = 1.6, MValue = 2
-------------------- Histogram --------------------
[1.374 ms ; 1.411 ms) | @@@@@@@@@@@@@@@
---------------------------------------------------

Benchmarker.MultiplyClassicGroup4: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 864.4956 us, StdErr = 4.5269 us (0.52%); N = 28, StdDev = 23.9542 us
Min = 832.4435 us, Q1 = 849.3554 us, Median = 859.8128 us, Q3 = 884.4053 us, Max = 935.9355 us
IQR = 35.0499 us, LowerFence = 796.7806 us, UpperFence = 936.9802 us
ConfidenceInterval = [847.7932 us; 881.1981 us] (CI 99.9%), Margin = 16.7025 us (1.93% of Mean)
Skewness = 0.82, Kurtosis = 3.65, MValue = 2
-------------------- Histogram --------------------
[828.560 us ; 847.038 us) | @@@@@@
[847.038 us ; 879.926 us) | @@@@@@@@@@@@@@
[879.926 us ; 899.700 us) | @@@@@@@
[899.700 us ; 942.838 us) | @
---------------------------------------------------

Benchmarker.MultiplyClassicGroup8: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 813.9928 us, StdErr = 3.6981 us (0.45%); N = 13, StdDev = 13.3338 us
Min = 799.3002 us, Q1 = 806.2018 us, Median = 812.4804 us, Q3 = 815.7892 us, Max = 851.2318 us
IQR = 9.5874 us, LowerFence = 791.8207 us, UpperFence = 830.1703 us
ConfidenceInterval = [798.0250 us; 829.9606 us] (CI 99.9%), Margin = 15.9678 us (1.96% of Mean)
Skewness = 1.54, Kurtosis = 4.97, MValue = 2
-------------------- Histogram --------------------
[794.338 us ; 819.493 us) | @@@@@@@@@@@
[819.493 us ; 856.194 us) | @@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.11.5, OS=Windows 10.0.18362
Intel Xeon CPU E3-1505M v6 3.00GHz, 1 CPU, 8 logical and 4 physical cores
.NET Core SDK=3.0.100
  [Host] : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
  Core   : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT

Job=Core  Runtime=Core  

|                Method |       Mean |     Error |    StdDev | Ratio | RatioSD | Rank | Gen 0 | Gen 1 | Gen 2 | Allocated |
|---------------------- |-----------:|----------:|----------:|------:|--------:|-----:|------:|------:|------:|----------:|
|           MultiplyAvx |   457.9 us |  9.137 us | 26.654 us |  0.34 |    0.03 |    2 |     - |     - |     - |         - |
|           MultiplyFma |   408.0 us |  8.125 us | 22.648 us |  0.32 |    0.02 |    1 |     - |     - |     - |         - |
| MultiplyClassicSingle | 1,392.5 us | 10.403 us |  9.731 us |  1.00 |    0.00 |    5 |     - |     - |     - |         - |
| MultiplyClassicGroup4 |   864.5 us | 16.702 us | 23.954 us |  0.63 |    0.02 |    4 |     - |     - |     - |         - |
| MultiplyClassicGroup8 |   814.0 us | 15.968 us | 13.334 us |  0.58 |    0.01 |    3 |     - |     - |     - |         - |

// * Hints *
Outliers
  Benchmarker.MultiplyAvx: Core           -> 1 outlier  was  removed (544.15 us)
  Benchmarker.MultiplyFma: Core           -> 4 outliers were removed (467.74 us..491.70 us)
  Benchmarker.MultiplyClassicGroup8: Core -> 2 outliers were removed (859.58 us, 877.25 us)

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Ratio     : Mean of the ratio distribution ([Current]/[Baseline])
  RatioSD   : Standard deviation of the ratio distribution ([Current]/[Baseline])
  Rank      : Relative position of current benchmark mean among all benchmarks (Arabic style)
  Gen 0     : GC Generation 0 collects per 1000 operations
  Gen 1     : GC Generation 1 collects per 1000 operations
  Gen 2     : GC Generation 2 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 us      : 1 Microsecond (0.000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:03:39 (219.25 sec), executed benchmarks: 5

Global total time: 00:03:46 (226.82 sec), executed benchmarks: 5
// * Artifacts cleanup *
