// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 8 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\31f14d5f-cd38-4247-af3f-14a444d2217f
// command took 2.6s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\31f14d5f-cd38-4247-af3f-14a444d2217f
// command took 5.08s and exited with 0
// ***** Done, took 00:00:07 (7.91 sec)   *****
// Found 8 benchmarks:
//   Benchmarker.MultiplyAvx: Core(Runtime=Core)
//   Benchmarker.MultiplyAvxWSpanPtr: Core(Runtime=Core)
//   Benchmarker.MultiplyFma: Core(Runtime=Core)
//   Benchmarker.MultiplyFmaWSpanPtr: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicSingle: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicSingleWPtr: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicGroup4: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicGroup8: Core(Runtime=Core)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: Benchmarker.MultiplyAvx: Core(Runtime=Core)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "31f14d5f-cd38-4247-af3f-14a444d2217f.dll" --benchmarkName "Benchmarker.Benchmarker.MultiplyAvx" --job "Core" --benchmarkId 0 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\31f14d5f-cd38-4247-af3f-14a444d2217f\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadActual  20: 2048 op, 4700.00 ns, 2.2949 ns/op

WorkloadWarmup   1: 2048 op, 701867000.00 ns, 342.7085 us/op
WorkloadWarmup   2: 2048 op, 588418100.00 ns, 287.3135 us/op
WorkloadWarmup   3: 2048 op, 648319400.00 ns, 316.5622 us/op
WorkloadWarmup   4: 2048 op, 667885200.00 ns, 326.1158 us/op
WorkloadWarmup   5: 2048 op, 621614200.00 ns, 303.5226 us/op
WorkloadWarmup   6: 2048 op, 638689600.00 ns, 311.8602 us/op
WorkloadWarmup   7: 2048 op, 644866000.00 ns, 314.8760 us/op
WorkloadWarmup   8: 2048 op, 700504300.00 ns, 342.0431 us/op
WorkloadWarmup   9: 2048 op, 915177800.00 ns, 446.8642 us/op
WorkloadWarmup  10: 2048 op, 837196900.00 ns, 408.7875 us/op

// BeforeActualRun
WorkloadActual   1: 2048 op, 816340700.00 ns, 398.6039 us/op
WorkloadActual   2: 2048 op, 835333800.00 ns, 407.8778 us/op
WorkloadActual   3: 2048 op, 835632400.00 ns, 408.0236 us/op
WorkloadActual   4: 2048 op, 862966000.00 ns, 421.3701 us/op
WorkloadActual   5: 2048 op, 914107900.00 ns, 446.3417 us/op
WorkloadActual   6: 2048 op, 866358700.00 ns, 423.0267 us/op
WorkloadActual   7: 2048 op, 829052500.00 ns, 404.8108 us/op
WorkloadActual   8: 2048 op, 865030900.00 ns, 422.3784 us/op
WorkloadActual   9: 2048 op, 871360900.00 ns, 425.4692 us/op
WorkloadActual  10: 2048 op, 826074400.00 ns, 403.3566 us/op
WorkloadActual  11: 2048 op, 821739500.00 ns, 401.2400 us/op
WorkloadActual  12: 2048 op, 845742700.00 ns, 412.9603 us/op
WorkloadActual  13: 2048 op, 786564700.00 ns, 384.0648 us/op
WorkloadActual  14: 2048 op, 852181300.00 ns, 416.1042 us/op
WorkloadActual  15: 2048 op, 851062300.00 ns, 415.5578 us/op
WorkloadActual  16: 2048 op, 846750100.00 ns, 413.4522 us/op
WorkloadActual  17: 2048 op, 832503100.00 ns, 406.4957 us/op
WorkloadActual  18: 2048 op, 916506600.00 ns, 447.5130 us/op
WorkloadActual  19: 2048 op, 750047800.00 ns, 366.2343 us/op
WorkloadActual  20: 2048 op, 784496200.00 ns, 383.0548 us/op
WorkloadActual  21: 2048 op, 659732600.00 ns, 322.1351 us/op
WorkloadActual  22: 2048 op, 644302500.00 ns, 314.6008 us/op
WorkloadActual  23: 2048 op, 754830200.00 ns, 368.5694 us/op
WorkloadActual  24: 2048 op, 723266900.00 ns, 353.1577 us/op
WorkloadActual  25: 2048 op, 730546400.00 ns, 356.7121 us/op
WorkloadActual  26: 2048 op, 730651700.00 ns, 356.7635 us/op
WorkloadActual  27: 2048 op, 732405800.00 ns, 357.6200 us/op
WorkloadActual  28: 2048 op, 689856400.00 ns, 336.8439 us/op
WorkloadActual  29: 2048 op, 723748100.00 ns, 353.3926 us/op
WorkloadActual  30: 2048 op, 723548100.00 ns, 353.2950 us/op
WorkloadActual  31: 2048 op, 748249400.00 ns, 365.3562 us/op
WorkloadActual  32: 2048 op, 744059300.00 ns, 363.3102 us/op
WorkloadActual  33: 2048 op, 933779500.00 ns, 455.9470 us/op
WorkloadActual  34: 2048 op, 770153500.00 ns, 376.0515 us/op
WorkloadActual  35: 2048 op, 733753700.00 ns, 358.2782 us/op
WorkloadActual  36: 2048 op, 765213700.00 ns, 373.6395 us/op
WorkloadActual  37: 2048 op, 689205700.00 ns, 336.5262 us/op
WorkloadActual  38: 2048 op, 616188600.00 ns, 300.8733 us/op
WorkloadActual  39: 2048 op, 709946500.00 ns, 346.6536 us/op
WorkloadActual  40: 2048 op, 712942300.00 ns, 348.1164 us/op
WorkloadActual  41: 2048 op, 804104000.00 ns, 392.6289 us/op
WorkloadActual  42: 2048 op, 679718900.00 ns, 331.8940 us/op
WorkloadActual  43: 2048 op, 695884600.00 ns, 339.7874 us/op
WorkloadActual  44: 2048 op, 765440200.00 ns, 373.7501 us/op
WorkloadActual  45: 2048 op, 724210200.00 ns, 353.6183 us/op
WorkloadActual  46: 2048 op, 711160700.00 ns, 347.2464 us/op
WorkloadActual  47: 2048 op, 797549000.00 ns, 389.4282 us/op
WorkloadActual  48: 2048 op, 828772300.00 ns, 404.6740 us/op
WorkloadActual  49: 2048 op, 684849700.00 ns, 334.3993 us/op
WorkloadActual  50: 2048 op, 716979400.00 ns, 350.0876 us/op
WorkloadActual  51: 2048 op, 734333500.00 ns, 358.5613 us/op
WorkloadActual  52: 2048 op, 722566300.00 ns, 352.8156 us/op
WorkloadActual  53: 2048 op, 739008000.00 ns, 360.8438 us/op
WorkloadActual  54: 2048 op, 776662300.00 ns, 379.2296 us/op
WorkloadActual  55: 2048 op, 743932900.00 ns, 363.2485 us/op
WorkloadActual  56: 2048 op, 810478800.00 ns, 395.7416 us/op
WorkloadActual  57: 2048 op, 736360200.00 ns, 359.5509 us/op
WorkloadActual  58: 2048 op, 751992500.00 ns, 367.1838 us/op
WorkloadActual  59: 2048 op, 742761000.00 ns, 362.6763 us/op
WorkloadActual  60: 2048 op, 724029500.00 ns, 353.5300 us/op
WorkloadActual  61: 2048 op, 721548800.00 ns, 352.3188 us/op
WorkloadActual  62: 2048 op, 791365300.00 ns, 386.4088 us/op
WorkloadActual  63: 2048 op, 842230000.00 ns, 411.2451 us/op
WorkloadActual  64: 2048 op, 802508200.00 ns, 391.8497 us/op
WorkloadActual  65: 2048 op, 711885300.00 ns, 347.6002 us/op
WorkloadActual  66: 2048 op, 725104300.00 ns, 354.0548 us/op
WorkloadActual  67: 2048 op, 749976100.00 ns, 366.1993 us/op
WorkloadActual  68: 2048 op, 709735100.00 ns, 346.5503 us/op
WorkloadActual  69: 2048 op, 755576100.00 ns, 368.9336 us/op
WorkloadActual  70: 2048 op, 735489800.00 ns, 359.1259 us/op
WorkloadActual  71: 2048 op, 706903000.00 ns, 345.1675 us/op
WorkloadActual  72: 2048 op, 754210900.00 ns, 368.2670 us/op
WorkloadActual  73: 2048 op, 749293900.00 ns, 365.8662 us/op
WorkloadActual  74: 2048 op, 708643100.00 ns, 346.0171 us/op
WorkloadActual  75: 2048 op, 779158900.00 ns, 380.4487 us/op
WorkloadActual  76: 2048 op, 753183300.00 ns, 367.7653 us/op
WorkloadActual  77: 2048 op, 786057300.00 ns, 383.8170 us/op
WorkloadActual  78: 2048 op, 727706500.00 ns, 355.3254 us/op
WorkloadActual  79: 2048 op, 722241300.00 ns, 352.6569 us/op
WorkloadActual  80: 2048 op, 688454600.00 ns, 336.1595 us/op
WorkloadActual  81: 2048 op, 707503400.00 ns, 345.4606 us/op
WorkloadActual  82: 2048 op, 721927200.00 ns, 352.5035 us/op
WorkloadActual  83: 2048 op, 752012000.00 ns, 367.1934 us/op
WorkloadActual  84: 2048 op, 756202300.00 ns, 369.2394 us/op
WorkloadActual  85: 2048 op, 732339800.00 ns, 357.5878 us/op
WorkloadActual  86: 2048 op, 694942700.00 ns, 339.3275 us/op
WorkloadActual  87: 2048 op, 722989200.00 ns, 353.0221 us/op
WorkloadActual  88: 2048 op, 713257800.00 ns, 348.2704 us/op
WorkloadActual  89: 2048 op, 705455900.00 ns, 344.4609 us/op
WorkloadActual  90: 2048 op, 701446000.00 ns, 342.5029 us/op
WorkloadActual  91: 2048 op, 706160900.00 ns, 344.8051 us/op
WorkloadActual  92: 2048 op, 817679000.00 ns, 399.2573 us/op
WorkloadActual  93: 2048 op, 862639700.00 ns, 421.2108 us/op
WorkloadActual  94: 2048 op, 845235200.00 ns, 412.7125 us/op
WorkloadActual  95: 2048 op, 898691200.00 ns, 438.8141 us/op
WorkloadActual  96: 2048 op, 873150800.00 ns, 426.3432 us/op
WorkloadActual  97: 2048 op, 785109100.00 ns, 383.3541 us/op
WorkloadActual  98: 2048 op, 711663000.00 ns, 347.4917 us/op
WorkloadActual  99: 2048 op, 708558700.00 ns, 345.9759 us/op
WorkloadActual  100: 2048 op, 615237800.00 ns, 300.4091 us/op

// AfterActualRun
WorkloadResult   1: 2048 op, 816334900.00 ns, 398.6010 us/op
WorkloadResult   2: 2048 op, 835328000.00 ns, 407.8750 us/op
WorkloadResult   3: 2048 op, 835626600.00 ns, 408.0208 us/op
WorkloadResult   4: 2048 op, 862960200.00 ns, 421.3673 us/op
WorkloadResult   5: 2048 op, 914102100.00 ns, 446.3389 us/op
WorkloadResult   6: 2048 op, 866352900.00 ns, 423.0239 us/op
WorkloadResult   7: 2048 op, 829046700.00 ns, 404.8080 us/op
WorkloadResult   8: 2048 op, 865025100.00 ns, 422.3755 us/op
WorkloadResult   9: 2048 op, 871355100.00 ns, 425.4664 us/op
WorkloadResult  10: 2048 op, 826068600.00 ns, 403.3538 us/op
WorkloadResult  11: 2048 op, 821733700.00 ns, 401.2372 us/op
WorkloadResult  12: 2048 op, 845736900.00 ns, 412.9575 us/op
WorkloadResult  13: 2048 op, 786558900.00 ns, 384.0620 us/op
WorkloadResult  14: 2048 op, 852175500.00 ns, 416.1013 us/op
WorkloadResult  15: 2048 op, 851056500.00 ns, 415.5549 us/op
WorkloadResult  16: 2048 op, 846744300.00 ns, 413.4494 us/op
WorkloadResult  17: 2048 op, 832497300.00 ns, 406.4928 us/op
WorkloadResult  18: 2048 op, 916500800.00 ns, 447.5102 us/op
WorkloadResult  19: 2048 op, 750042000.00 ns, 366.2314 us/op
WorkloadResult  20: 2048 op, 784490400.00 ns, 383.0520 us/op
WorkloadResult  21: 2048 op, 659726800.00 ns, 322.1322 us/op
WorkloadResult  22: 2048 op, 644296700.00 ns, 314.5980 us/op
WorkloadResult  23: 2048 op, 754824400.00 ns, 368.5666 us/op
WorkloadResult  24: 2048 op, 723261100.00 ns, 353.1548 us/op
WorkloadResult  25: 2048 op, 730540600.00 ns, 356.7093 us/op
WorkloadResult  26: 2048 op, 730645900.00 ns, 356.7607 us/op
WorkloadResult  27: 2048 op, 732400000.00 ns, 357.6172 us/op
WorkloadResult  28: 2048 op, 689850600.00 ns, 336.8411 us/op
WorkloadResult  29: 2048 op, 723742300.00 ns, 353.3898 us/op
WorkloadResult  30: 2048 op, 723542300.00 ns, 353.2921 us/op
WorkloadResult  31: 2048 op, 748243600.00 ns, 365.3533 us/op
WorkloadResult  32: 2048 op, 744053500.00 ns, 363.3074 us/op
WorkloadResult  33: 2048 op, 933773700.00 ns, 455.9442 us/op
WorkloadResult  34: 2048 op, 770147700.00 ns, 376.0487 us/op
WorkloadResult  35: 2048 op, 733747900.00 ns, 358.2753 us/op
WorkloadResult  36: 2048 op, 765207900.00 ns, 373.6367 us/op
WorkloadResult  37: 2048 op, 689199900.00 ns, 336.5234 us/op
WorkloadResult  38: 2048 op, 616182800.00 ns, 300.8705 us/op
WorkloadResult  39: 2048 op, 709940700.00 ns, 346.6507 us/op
WorkloadResult  40: 2048 op, 712936500.00 ns, 348.1135 us/op
WorkloadResult  41: 2048 op, 804098200.00 ns, 392.6261 us/op
WorkloadResult  42: 2048 op, 679713100.00 ns, 331.8912 us/op
WorkloadResult  43: 2048 op, 695878800.00 ns, 339.7846 us/op
WorkloadResult  44: 2048 op, 765434400.00 ns, 373.7473 us/op
WorkloadResult  45: 2048 op, 724204400.00 ns, 353.6154 us/op
WorkloadResult  46: 2048 op, 711154900.00 ns, 347.2436 us/op
WorkloadResult  47: 2048 op, 797543200.00 ns, 389.4254 us/op
WorkloadResult  48: 2048 op, 828766500.00 ns, 404.6711 us/op
WorkloadResult  49: 2048 op, 684843900.00 ns, 334.3964 us/op
WorkloadResult  50: 2048 op, 716973600.00 ns, 350.0848 us/op
WorkloadResult  51: 2048 op, 734327700.00 ns, 358.5584 us/op
WorkloadResult  52: 2048 op, 722560500.00 ns, 352.8127 us/op
WorkloadResult  53: 2048 op, 739002200.00 ns, 360.8409 us/op
WorkloadResult  54: 2048 op, 776656500.00 ns, 379.2268 us/op
WorkloadResult  55: 2048 op, 743927100.00 ns, 363.2457 us/op
WorkloadResult  56: 2048 op, 810473000.00 ns, 395.7388 us/op
WorkloadResult  57: 2048 op, 736354400.00 ns, 359.5480 us/op
WorkloadResult  58: 2048 op, 751986700.00 ns, 367.1810 us/op
WorkloadResult  59: 2048 op, 742755200.00 ns, 362.6734 us/op
WorkloadResult  60: 2048 op, 724023700.00 ns, 353.5272 us/op
WorkloadResult  61: 2048 op, 721543000.00 ns, 352.3159 us/op
WorkloadResult  62: 2048 op, 791359500.00 ns, 386.4060 us/op
WorkloadResult  63: 2048 op, 842224200.00 ns, 411.2423 us/op
WorkloadResult  64: 2048 op, 802502400.00 ns, 391.8469 us/op
WorkloadResult  65: 2048 op, 711879500.00 ns, 347.5974 us/op
WorkloadResult  66: 2048 op, 725098500.00 ns, 354.0520 us/op
WorkloadResult  67: 2048 op, 749970300.00 ns, 366.1964 us/op
WorkloadResult  68: 2048 op, 709729300.00 ns, 346.5475 us/op
WorkloadResult  69: 2048 op, 755570300.00 ns, 368.9308 us/op
WorkloadResult  70: 2048 op, 735484000.00 ns, 359.1230 us/op
WorkloadResult  71: 2048 op, 706897200.00 ns, 345.1646 us/op
WorkloadResult  72: 2048 op, 754205100.00 ns, 368.2642 us/op
WorkloadResult  73: 2048 op, 749288100.00 ns, 365.8633 us/op
WorkloadResult  74: 2048 op, 708637300.00 ns, 346.0143 us/op
WorkloadResult  75: 2048 op, 779153100.00 ns, 380.4458 us/op
WorkloadResult  76: 2048 op, 753177500.00 ns, 367.7625 us/op
WorkloadResult  77: 2048 op, 786051500.00 ns, 383.8142 us/op
WorkloadResult  78: 2048 op, 727700700.00 ns, 355.3226 us/op
WorkloadResult  79: 2048 op, 722235500.00 ns, 352.6541 us/op
WorkloadResult  80: 2048 op, 688448800.00 ns, 336.1566 us/op
WorkloadResult  81: 2048 op, 707497600.00 ns, 345.4578 us/op
WorkloadResult  82: 2048 op, 721921400.00 ns, 352.5007 us/op
WorkloadResult  83: 2048 op, 752006200.00 ns, 367.1905 us/op
WorkloadResult  84: 2048 op, 756196500.00 ns, 369.2366 us/op
WorkloadResult  85: 2048 op, 732334000.00 ns, 357.5850 us/op
WorkloadResult  86: 2048 op, 694936900.00 ns, 339.3247 us/op
WorkloadResult  87: 2048 op, 722983400.00 ns, 353.0192 us/op
WorkloadResult  88: 2048 op, 713252000.00 ns, 348.2676 us/op
WorkloadResult  89: 2048 op, 705450100.00 ns, 344.4581 us/op
WorkloadResult  90: 2048 op, 701440200.00 ns, 342.5001 us/op
WorkloadResult  91: 2048 op, 706155100.00 ns, 344.8023 us/op
WorkloadResult  92: 2048 op, 817673200.00 ns, 399.2545 us/op
WorkloadResult  93: 2048 op, 862633900.00 ns, 421.2080 us/op
WorkloadResult  94: 2048 op, 845229400.00 ns, 412.7097 us/op
WorkloadResult  95: 2048 op, 898685400.00 ns, 438.8112 us/op
WorkloadResult  96: 2048 op, 873145000.00 ns, 426.3403 us/op
WorkloadResult  97: 2048 op, 785103300.00 ns, 383.3512 us/op
WorkloadResult  98: 2048 op, 711657200.00 ns, 347.4889 us/op
WorkloadResult  99: 2048 op, 708552900.00 ns, 345.9731 us/op
WorkloadResult  100: 2048 op, 615232000.00 ns, 300.4062 us/op
GC:  0 0 0 0 2048

// AfterAll

Mean = 372.0211 us, StdErr = 3.2081 us (0.86%); N = 100, StdDev = 32.0813 us
Min = 300.4062 us, Q1 = 349.1762 us, Median = 364.3303 us, Q3 = 397.1699 us, Max = 455.9442 us
IQR = 47.9937 us, LowerFence = 277.1856 us, UpperFence = 469.1605 us
ConfidenceInterval = [361.1406 us; 382.9016 us] (CI 99.9%), Margin = 10.8805 us (2.92% of Mean)
Skewness = 0.48, Kurtosis = 2.76, MValue = 2.22

// **************************
// Benchmark: Benchmarker.MultiplyClassicSingle: Core(Runtime=Core)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "31f14d5f-cd38-4247-af3f-14a444d2217f.dll" --benchmarkName "Benchmarker.Benchmarker.MultiplyClassicSingle" --job "Core" --benchmarkId 4 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\31f14d5f-cd38-4247-af3f-14a444d2217f\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 369800.00 ns, 369.8000 us/op
WorkloadJitting  1: 1 op, 4055400.00 ns, 4.0554 ms/op

OverheadJitting  2: 16 op, 710000.00 ns, 44.3750 us/op
WorkloadJitting  2: 16 op, 25574200.00 ns, 1.5984 ms/op

WorkloadPilot    1: 16 op, 26226500.00 ns, 1.6392 ms/op
WorkloadPilot    2: 32 op, 46213400.00 ns, 1.4442 ms/op
WorkloadPilot    3: 64 op, 87639800.00 ns, 1.3694 ms/op
WorkloadPilot    4: 128 op, 169387500.00 ns, 1.3233 ms/op
WorkloadPilot    5: 256 op, 339036100.00 ns, 1.3244 ms/op
WorkloadPilot    6: 512 op, 679699200.00 ns, 1.3275 ms/op

OverheadWarmup   1: 512 op, 4700.00 ns, 9.1797 ns/op
OverheadWarmup   2: 512 op, 1400.00 ns, 2.7344 ns/op
OverheadWarmup   3: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadWarmup   4: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadWarmup   5: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadWarmup   6: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadWarmup   7: 512 op, 1300.00 ns, 2.5391 ns/op

OverheadActual   1: 512 op, 1800.00 ns, 3.5156 ns/op
OverheadActual   2: 512 op, 1900.00 ns, 3.7109 ns/op
OverheadActual   3: 512 op, 1400.00 ns, 2.7344 ns/op
OverheadActual   4: 512 op, 1800.00 ns, 3.5156 ns/op
OverheadActual   5: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual   6: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual   7: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual   8: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual   9: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  10: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  11: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  12: 512 op, 1900.00 ns, 3.7109 ns/op
OverheadActual  13: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  14: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  15: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  16: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  17: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  18: 512 op, 2100.00 ns, 4.1016 ns/op
OverheadActual  19: 512 op, 1400.00 ns, 2.7344 ns/op
OverheadActual  20: 512 op, 1400.00 ns, 2.7344 ns/op

WorkloadWarmup   1: 512 op, 694024700.00 ns, 1.3555 ms/op
WorkloadWarmup   2: 512 op, 698403400.00 ns, 1.3641 ms/op
WorkloadWarmup   3: 512 op, 712452300.00 ns, 1.3915 ms/op
WorkloadWarmup   4: 512 op, 687159800.00 ns, 1.3421 ms/op
WorkloadWarmup   5: 512 op, 684177000.00 ns, 1.3363 ms/op
WorkloadWarmup   6: 512 op, 683840500.00 ns, 1.3356 ms/op
WorkloadWarmup   7: 512 op, 683259000.00 ns, 1.3345 ms/op
WorkloadWarmup   8: 512 op, 685561900.00 ns, 1.3390 ms/op
WorkloadWarmup   9: 512 op, 651334600.00 ns, 1.2721 ms/op

// BeforeActualRun
WorkloadActual   1: 512 op, 681581300.00 ns, 1.3312 ms/op
WorkloadActual   2: 512 op, 671580200.00 ns, 1.3117 ms/op
WorkloadActual   3: 512 op, 669365800.00 ns, 1.3074 ms/op
WorkloadActual   4: 512 op, 666580200.00 ns, 1.3019 ms/op
WorkloadActual   5: 512 op, 665467300.00 ns, 1.2997 ms/op
WorkloadActual   6: 512 op, 679043100.00 ns, 1.3263 ms/op
WorkloadActual   7: 512 op, 671287600.00 ns, 1.3111 ms/op
WorkloadActual   8: 512 op, 674347900.00 ns, 1.3171 ms/op
WorkloadActual   9: 512 op, 681498100.00 ns, 1.3311 ms/op
WorkloadActual  10: 512 op, 707548600.00 ns, 1.3819 ms/op
WorkloadActual  11: 512 op, 660703000.00 ns, 1.2904 ms/op
WorkloadActual  12: 512 op, 678494900.00 ns, 1.3252 ms/op
WorkloadActual  13: 512 op, 680808200.00 ns, 1.3297 ms/op
WorkloadActual  14: 512 op, 645096200.00 ns, 1.2600 ms/op
WorkloadActual  15: 512 op, 669170800.00 ns, 1.3070 ms/op

// AfterActualRun
WorkloadResult   1: 512 op, 681580000.00 ns, 1.3312 ms/op
WorkloadResult   2: 512 op, 671578900.00 ns, 1.3117 ms/op
WorkloadResult   3: 512 op, 669364500.00 ns, 1.3074 ms/op
WorkloadResult   4: 512 op, 666578900.00 ns, 1.3019 ms/op
WorkloadResult   5: 512 op, 665466000.00 ns, 1.2997 ms/op
WorkloadResult   6: 512 op, 679041800.00 ns, 1.3263 ms/op
WorkloadResult   7: 512 op, 671286300.00 ns, 1.3111 ms/op
WorkloadResult   8: 512 op, 674346600.00 ns, 1.3171 ms/op
WorkloadResult   9: 512 op, 681496800.00 ns, 1.3310 ms/op
WorkloadResult  10: 512 op, 660701700.00 ns, 1.2904 ms/op
WorkloadResult  11: 512 op, 678493600.00 ns, 1.3252 ms/op
WorkloadResult  12: 512 op, 680806900.00 ns, 1.3297 ms/op
WorkloadResult  13: 512 op, 645094900.00 ns, 1.2600 ms/op
WorkloadResult  14: 512 op, 669169500.00 ns, 1.3070 ms/op
GC:  0 0 0 0 512

// AfterAll

Mean = 1.3107 ms, StdErr = 0.0052 ms (0.40%); N = 14, StdDev = 0.0194 ms
Min = 1.2600 ms, Q1 = 1.3019 ms, Median = 1.3114 ms, Q3 = 1.3263 ms, Max = 1.3312 ms
IQR = 0.0243 ms, LowerFence = 1.2654 ms, UpperFence = 1.3628 ms
ConfidenceInterval = [1.2888 ms; 1.3326 ms] (CI 99.9%), Margin = 0.0219 ms (1.67% of Mean)
Skewness = -1.07, Kurtosis = 3.72, MValue = 2

// **************************
// Benchmark: Benchmarker.MultiplyClassicSingleWPtr: Core(Runtime=Core)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "31f14d5f-cd38-4247-af3f-14a444d2217f.dll" --benchmarkName "Benchmarker.Benchmarker.MultiplyClassicSingleWPtr" --job "Core" --benchmarkId 5 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\31f14d5f-cd38-4247-af3f-14a444d2217f\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 432000.00 ns, 432.0000 us/op
WorkloadJitting  1: 1 op, 6008200.00 ns, 6.0082 ms/op

OverheadJitting  2: 16 op, 1001600.00 ns, 62.6000 us/op
WorkloadJitting  2: 16 op, 29081600.00 ns, 1.8176 ms/op

WorkloadPilot    1: 16 op, 22763900.00 ns, 1.4227 ms/op
WorkloadPilot    2: 32 op, 47220600.00 ns, 1.4756 ms/op
WorkloadPilot    3: 64 op, 95415200.00 ns, 1.4909 ms/op
WorkloadPilot    4: 128 op, 178925800.00 ns, 1.3979 ms/op
WorkloadPilot    5: 256 op, 355356000.00 ns, 1.3881 ms/op
WorkloadPilot    6: 512 op, 715208200.00 ns, 1.3969 ms/op

OverheadWarmup   1: 512 op, 4400.00 ns, 8.5938 ns/op
OverheadWarmup   2: 512 op, 3200.00 ns, 6.2500 ns/op
OverheadWarmup   3: 512 op, 2000.00 ns, 3.9062 ns/op
OverheadWarmup   4: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadWarmup   5: 512 op, 1500.00 ns, 2.9297 ns/op
OverheadWarmup   6: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadWarmup   7: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadWarmup   8: 512 op, 1200.00 ns, 2.3438 ns/op

OverheadActual   1: 512 op, 1400.00 ns, 2.7344 ns/op
OverheadActual   2: 512 op, 2100.00 ns, 4.1016 ns/op
OverheadActual   3: 512 op, 1800.00 ns, 3.5156 ns/op
OverheadActual   4: 512 op, 1500.00 ns, 2.9297 ns/op
OverheadActual   5: 512 op, 1400.00 ns, 2.7344 ns/op
OverheadActual   6: 512 op, 1800.00 ns, 3.5156 ns/op
OverheadActual   7: 512 op, 1700.00 ns, 3.3203 ns/op
OverheadActual   8: 512 op, 1700.00 ns, 3.3203 ns/op
OverheadActual   9: 512 op, 1400.00 ns, 2.7344 ns/op
OverheadActual  10: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  11: 512 op, 20300.00 ns, 39.6484 ns/op
OverheadActual  12: 512 op, 1600.00 ns, 3.1250 ns/op
OverheadActual  13: 512 op, 1700.00 ns, 3.3203 ns/op
OverheadActual  14: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  15: 512 op, 1100.00 ns, 2.1484 ns/op
OverheadActual  16: 512 op, 1500.00 ns, 2.9297 ns/op
OverheadActual  17: 512 op, 1500.00 ns, 2.9297 ns/op
OverheadActual  18: 512 op, 1500.00 ns, 2.9297 ns/op
OverheadActual  19: 512 op, 1600.00 ns, 3.1250 ns/op
